va,vb,ca,cb,win,n,job,backend,shots
2,8,0,1,1,53,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,1,1,0,26,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,2,1,1,144,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,3,1,1,77,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,0,2,1,89,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,1,2,1,78,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,2,2,0,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,3,2,1,50,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,0,3,1,77,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,1,3,1,109,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,2,3,1,65,cjrouffggiqgokfp38g0,ibm_auckland,1024
2,8,3,3,0,24,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,0,0,0,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,1,0,1,26,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,2,0,1,145,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,3,0,1,14,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,0,1,1,32,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,1,1,0,28,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,2,1,1,23,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,3,1,1,219,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,0,2,1,172,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,1,2,1,34,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,2,2,0,11,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,3,2,1,12,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,0,3,1,38,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,1,3,1,193,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,2,3,1,40,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,4,3,3,0,17,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,0,0,0,30,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,1,0,1,68,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,2,0,1,94,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,3,0,1,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,0,1,1,117,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,1,1,0,45,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,2,1,1,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,3,1,1,124,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,0,2,1,83,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,1,2,1,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,2,2,0,16,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,3,2,1,66,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,0,3,1,41,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,1,3,1,166,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,2,3,1,73,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,10,3,3,0,47,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,0,0,0,30,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,1,0,1,86,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,2,0,1,110,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,3,0,1,13,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,0,1,1,68,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,1,1,0,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,2,1,1,25,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,3,1,1,148,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,0,2,1,139,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,1,2,1,45,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,2,2,0,13,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,3,2,1,56,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,0,3,1,40,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,1,3,1,135,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,2,3,1,74,cjrouffggiqgokfp38g0,ibm_auckland,1024
3,11,3,3,0,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,0,0,0,6,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,1,0,1,17,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,2,0,1,92,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,3,0,1,110,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,0,1,1,38,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,1,1,0,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,2,1,1,110,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,3,1,1,86,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,0,2,1,167,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,1,2,1,94,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,2,2,0,6,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,3,2,1,23,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,0,3,1,54,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,1,3,1,152,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,2,3,1,25,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,12,3,3,0,26,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,0,0,0,28,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,1,0,1,12,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,2,0,1,179,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,3,0,1,51,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,0,1,1,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,1,1,0,28,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,2,1,1,37,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,3,1,1,135,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,0,2,1,109,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,1,2,1,82,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,2,2,0,17,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,3,2,1,23,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,0,3,1,82,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,1,3,1,152,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,2,3,1,24,cjrouffggiqgokfp38g0,ibm_auckland,1024
4,9,3,3,0,38,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,0,0,0,15,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,1,0,1,53,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,2,0,1,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,3,0,1,106,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,0,1,1,105,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,1,1,0,28,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,2,1,1,121,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,3,1,1,29,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,0,2,1,15,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,1,2,1,154,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,2,2,0,13,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,3,2,1,90,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,0,3,1,147,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,1,3,1,28,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,2,3,1,84,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,6,3,3,0,16,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,0,0,0,25,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,1,0,1,11,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,2,0,1,102,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,3,0,1,84,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,0,1,1,14,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,1,1,0,33,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,2,1,1,106,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,3,1,1,93,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,0,2,1,54,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,1,2,1,170,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,2,2,0,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,3,2,1,19,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,0,3,1,184,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,1,3,1,59,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,2,3,1,33,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,11,3,3,0,19,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,0,0,0,12,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,1,0,1,100,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,2,0,1,15,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,3,0,1,69,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,0,1,1,174,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,1,1,0,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,2,1,1,84,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,3,1,1,35,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,0,2,1,26,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,1,2,1,71,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,2,2,0,15,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,3,2,1,117,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,0,3,1,55,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,1,3,1,57,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,2,3,1,123,cjrouffggiqgokfp38g0,ibm_auckland,1024
5,12,3,3,0,53,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,0,0,0,15,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,1,0,1,184,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,2,0,1,40,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,3,0,1,67,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,0,1,1,125,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,1,1,0,10,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,2,1,1,46,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,3,1,1,42,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,0,2,1,16,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,1,2,1,59,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,2,2,0,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,3,2,1,115,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,0,3,1,83,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,1,3,1,37,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,2,3,1,140,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,9,3,3,0,25,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,0,0,0,14,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,1,0,1,14,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,2,0,1,23,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,3,0,1,195,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,0,1,1,35,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,1,1,0,30,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,2,1,1,190,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,3,1,1,35,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,0,2,1,62,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,1,2,1,151,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,2,2,0,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,3,2,1,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,0,3,1,116,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,1,3,1,65,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,2,3,1,36,cjrouffggiqgokfp38g0,ibm_auckland,1024
6,10,3,3,0,14,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,0,0,0,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,1,0,1,125,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,2,0,1,13,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,3,0,1,73,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,0,1,1,149,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,1,1,0,26,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,2,1,1,92,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,3,1,1,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,0,2,1,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,1,2,1,68,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,2,2,0,14,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,3,2,1,142,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,0,3,1,80,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,1,3,1,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,2,3,1,111,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,8,3,3,0,32,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,0,0,0,23,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,1,0,1,60,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,2,0,1,61,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,3,0,1,143,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,0,1,1,77,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,1,1,0,25,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,2,1,1,112,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,3,1,1,54,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,0,2,1,19,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,1,2,1,135,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,2,2,0,9,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,3,2,1,64,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,0,3,1,140,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,1,3,1,49,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,2,3,1,40,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,10,3,3,0,13,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,0,0,0,30,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,1,0,1,177,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,2,0,1,44,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,3,0,1,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,0,1,1,127,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,1,1,0,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,2,1,1,36,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,3,1,1,74,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,0,2,1,85,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,1,2,1,25,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,2,2,0,13,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,3,2,1,150,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,0,3,1,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,1,3,1,53,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,2,3,1,123,cjrouffggiqgokfp38g0,ibm_auckland,1024
7,12,3,3,0,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,0,0,0,19,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,1,0,1,114,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,2,0,1,64,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,3,0,1,30,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,0,1,1,159,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,1,1,0,19,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,2,1,1,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,3,1,1,71,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,0,2,1,24,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,1,2,1,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,2,2,0,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,3,2,1,141,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,0,3,1,57,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,1,3,1,64,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,2,3,1,166,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,9,3,3,0,25,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,0,0,0,16,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,1,0,1,46,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,2,0,1,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,3,0,1,157,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,0,1,1,55,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,1,1,0,11,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,2,1,1,167,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,3,1,1,23,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,0,2,1,41,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,1,2,1,89,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,2,2,0,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,3,2,1,43,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,0,3,1,175,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,1,3,1,49,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,2,3,1,77,cjrouffggiqgokfp38g0,ibm_auckland,1024
8,11,3,3,0,33,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,0,0,0,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,1,0,1,23,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,2,0,1,193,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,3,0,1,72,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,0,1,1,29,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,1,1,0,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,2,1,1,37,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,3,1,1,181,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,0,2,1,195,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,1,2,1,21,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,2,2,0,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,3,2,1,15,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,0,3,1,16,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,1,3,1,134,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,2,3,1,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,0,3,3,0,16,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,0,0,0,20,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,1,0,1,73,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,2,0,1,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,3,0,1,101,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,0,1,1,86,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,1,1,0,28,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,2,1,1,147,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,3,1,1,88,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,0,2,1,14,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,1,2,1,86,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,2,2,0,30,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,3,2,1,76,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,0,3,1,133,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,1,3,1,16,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,2,3,1,80,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,1,3,3,0,19,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,0,0,0,13,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,1,0,1,94,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,2,0,1,13,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,3,0,1,69,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,0,1,1,119,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,1,1,0,19,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,2,1,1,91,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,3,1,1,34,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,0,2,1,13,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,1,2,1,64,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,2,2,0,31,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,3,2,1,153,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,0,3,1,87,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,1,3,1,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,2,3,1,143,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,2,3,3,0,59,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,0,0,0,16,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,1,0,1,11,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,2,0,1,41,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,3,0,1,155,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,0,1,1,30,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,1,1,0,35,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,2,1,1,192,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,3,1,1,58,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,0,2,1,12,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,1,2,1,166,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,2,2,0,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,3,2,1,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,0,3,1,183,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,1,3,1,19,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,2,3,1,34,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,3,3,3,0,32,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,0,0,0,17,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,1,0,1,135,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,2,0,1,19,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,3,0,1,17,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,0,1,1,224,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,1,1,0,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,2,1,1,43,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,3,1,1,35,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,0,2,1,15,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,1,2,1,29,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,2,2,0,32,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,3,2,1,149,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,0,3,1,18,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,1,3,1,27,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,2,3,1,199,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,4,3,3,0,43,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,0,0,0,9,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,1,0,1,57,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,2,0,1,78,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,3,0,1,93,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,0,1,1,64,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,1,1,0,22,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,2,1,1,115,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,3,1,1,63,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,0,2,1,114,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,1,2,1,28,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,2,2,0,16,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,3,2,1,54,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,0,3,1,42,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,1,3,1,120,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,2,3,1,92,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,5,3,3,0,57,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,0,0,0,7,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,1,0,1,43,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,2,0,1,148,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,3,0,1,10,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,0,1,1,98,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,1,1,0,26,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,2,1,1,35,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,3,1,1,136,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,0,2,1,76,cjrouffggiqgokfp38g0,ibm_auckland,1024
13,6,1,2,1,61,cjrouffggiqgokfp38g0,ibm_auckland,1024
