va,vb,ca,cb,win,n,job,backend,shots
13,12,0,2,1,97,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
13,12,1,2,1,79,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
13,12,2,2,0,19,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
13,12,3,2,1,19,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
13,12,0,3,1,115,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
13,12,1,3,1,97,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
13,12,2,3,1,18,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
13,12,3,3,0,15,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,0,0,0,33,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,1,0,1,118,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,2,0,1,108,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,3,0,1,42,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,0,1,1,121,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,1,1,0,37,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,2,1,1,41,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,3,1,1,79,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,0,2,1,99,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,1,2,1,17,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,2,2,0,20,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,3,2,1,104,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,0,3,1,29,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,1,3,1,83,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,2,3,1,72,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
1,0,3,3,0,21,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,0,0,0,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,1,0,1,64,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,2,0,1,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,3,0,1,198,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,0,1,1,66,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,1,1,0,17,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,2,1,1,167,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,3,1,1,18,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,0,2,1,31,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,1,2,1,175,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,2,2,0,21,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,3,2,1,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,0,3,1,148,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,1,3,1,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,2,3,1,30,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,0,3,3,0,15,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,0,0,0,31,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,1,0,1,90,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,2,0,1,53,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,3,0,1,108,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,0,1,1,94,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,1,1,0,21,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,2,1,1,101,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,3,1,1,53,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,0,2,1,44,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,1,2,1,122,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,2,2,0,25,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,3,2,1,50,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,0,3,1,76,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,1,3,1,64,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,2,3,1,79,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,0,3,3,0,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,0,0,0,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,1,0,1,64,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,2,0,1,58,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,3,0,1,111,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,0,1,1,65,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,1,1,0,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,2,1,1,142,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,3,1,1,41,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,0,2,1,67,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,1,2,1,92,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,2,2,0,23,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,3,2,1,81,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,0,3,1,113,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,1,3,1,56,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,2,3,1,44,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
3,0,3,3,0,19,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,0,0,0,44,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,1,0,1,134,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,2,0,1,71,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,3,0,1,32,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,0,1,1,124,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,1,1,0,44,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,2,1,1,40,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,3,1,1,108,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,0,2,1,66,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,1,2,1,31,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,2,2,0,30,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,3,2,1,62,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,0,3,1,40,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,1,3,1,87,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,2,3,1,92,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
2,1,3,3,0,19,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,0,0,0,46,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,1,0,1,10,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,2,0,1,216,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,3,0,1,30,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,0,1,1,16,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,1,1,0,57,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,2,1,1,37,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,3,1,1,178,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,0,2,1,152,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,1,2,1,29,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,2,2,0,25,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,3,2,1,7,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,0,3,1,29,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,1,3,1,162,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,2,3,1,11,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
5,1,3,3,0,19,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,0,0,0,34,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,1,0,1,218,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,2,0,1,21,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,3,0,1,43,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,0,1,1,196,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,1,1,0,27,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,2,1,1,47,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,3,1,1,14,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,0,2,1,10,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,1,2,1,25,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,2,2,0,37,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,3,2,1,143,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,0,3,1,31,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,1,3,1,12,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,2,3,1,153,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,1,3,3,0,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,0,0,0,27,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,1,0,1,102,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,2,0,1,94,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,3,0,1,68,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,0,1,1,74,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,1,1,0,32,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,2,1,1,143,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,3,1,1,77,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,0,2,1,53,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,1,2,1,61,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,2,2,0,25,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,3,2,1,72,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,0,3,1,67,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,1,3,1,49,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,2,3,1,64,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
7,2,3,3,0,16,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,0,0,0,36,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,1,0,1,32,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,2,0,1,55,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,3,0,1,128,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,0,1,1,88,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,1,1,0,32,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,2,1,1,138,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,3,1,1,59,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,0,2,1,73,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,1,2,1,86,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,2,2,0,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,3,2,1,29,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,0,3,1,109,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,1,3,1,57,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,2,3,1,63,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,2,3,3,0,15,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,0,0,0,61,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,1,0,1,108,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,2,0,1,105,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,3,0,1,27,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,0,1,1,63,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,1,1,0,51,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,2,1,1,30,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,3,1,1,127,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,0,2,1,117,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,1,2,1,22,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,2,2,0,30,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,3,2,1,55,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,0,3,1,20,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,1,3,1,113,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,2,3,1,66,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
4,3,3,3,0,29,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,0,0,0,54,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,1,0,1,28,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,2,0,1,183,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,3,0,1,59,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,0,1,1,35,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,1,1,0,47,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,2,1,1,38,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,3,1,1,147,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,0,2,1,138,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,1,2,1,34,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,2,2,0,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,3,2,1,12,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,0,3,1,45,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,1,3,1,148,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,2,3,1,15,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,3,3,3,0,17,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,0,0,0,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,1,0,1,171,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,2,0,1,37,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,3,0,1,47,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,0,1,1,137,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,1,1,0,26,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,2,1,1,69,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,3,1,1,48,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,0,2,1,32,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,1,2,1,41,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,2,2,0,32,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,3,2,1,129,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,0,3,1,44,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,1,3,1,40,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,2,3,1,127,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,3,3,3,0,20,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,0,0,0,28,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,1,0,1,142,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,2,0,1,29,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,3,0,1,94,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,0,1,1,165,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,1,1,0,16,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,2,1,1,66,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,3,1,1,37,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,0,2,1,36,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,1,2,1,64,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,2,2,0,33,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,3,2,1,92,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,0,3,1,37,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,1,3,1,19,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,2,3,1,145,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,4,3,3,0,21,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,0,0,0,37,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,1,0,1,69,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,2,0,1,105,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,3,0,1,36,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,0,1,1,49,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,1,1,0,35,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,2,1,1,83,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,3,1,1,150,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,0,2,1,114,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,1,2,1,47,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,2,2,0,33,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,3,2,1,37,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,0,3,1,46,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,1,3,1,132,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,2,3,1,36,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,4,3,3,0,15,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,0,0,0,15,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,1,0,1,55,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,2,0,1,39,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,3,0,1,165,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,0,1,1,43,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,1,1,0,14,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,2,1,1,173,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,3,1,1,31,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,0,2,1,28,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,1,2,1,185,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,2,2,0,14,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,3,2,1,45,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,0,3,1,157,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,1,3,1,28,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,2,3,1,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
6,5,3,3,0,8,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,0,0,0,29,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,1,0,1,36,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,2,0,1,102,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,3,0,1,83,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,0,1,1,39,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,1,1,0,32,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,2,1,1,117,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,3,1,1,128,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,0,2,1,51,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,1,2,1,141,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,2,2,0,21,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,3,2,1,17,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,0,3,1,80,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,1,3,1,98,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,2,3,1,18,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
11,5,3,3,0,32,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,0,0,0,29,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,1,0,1,40,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,2,0,1,62,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,3,0,1,132,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,0,1,1,50,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,1,1,0,23,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,2,1,1,179,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,3,1,1,53,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,0,2,1,84,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,1,2,1,107,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,2,2,0,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,3,2,1,29,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,0,3,1,148,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,1,3,1,45,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,2,3,1,21,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
12,5,3,3,0,9,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,0,0,0,19,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,1,0,1,106,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,2,0,1,25,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,3,0,1,100,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,0,1,1,91,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,1,1,0,26,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,2,1,1,187,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,3,1,1,17,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,0,2,1,19,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,1,2,1,120,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,2,2,0,15,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,3,2,1,79,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,0,3,1,117,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,1,3,1,15,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,2,3,1,72,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
9,6,3,3,0,16,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,0,0,0,26,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,1,0,1,70,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,2,0,1,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,3,0,1,149,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,0,1,1,125,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,1,1,0,16,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,2,1,1,144,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,3,1,1,24,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,0,2,1,26,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,1,2,1,151,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,2,2,0,10,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,3,2,1,36,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,0,3,1,120,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,1,3,1,23,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,2,3,1,68,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
10,6,3,3,0,12,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,7,0,0,0,55,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,7,1,0,1,71,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,7,2,0,1,107,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,7,3,0,1,22,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
8,7,0,1,1,149,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024
